2735.54137800 0.38607985 0.00059194 0.38608000
2735.50229900 0.38639736 0.00059197 0.38639700
2735.46322100 0.38637287 0.00059372 0.38637300
2735.42414400 0.38629127 0.00059498 0.38629100
2735.38506700 0.38601977 0.00059621 0.38602000
2735.34599000 0.33959577 0.00056171 0.33959600
2735.30691400 0.38622175 0.00059075 0.38622200
2735.26783900 0.38630583 0.00059040 0.38630600
2735.22876500 0.38626512 0.00059185 0.38626500
2735.18969000 0.38630719 0.00059190 0.38630700
2735.15061700 0.38649532 0.00059143 0.38649500
2735.11154400 0.38655312 0.00059386 0.38655300
2735.07247100 0.38628603 0.00059110 0.38628600
2735.03339900 0.38598118 0.00059421 0.38598100
2734.99432800 0.38667583 0.00059266 0.38667600
2734.95525700 0.38657194 0.00059234 0.38657200
2734.91618700 0.38658895 0.00060014 0.38658900
2734.87711700 0.38632743 0.00059391 0.38632700
2734.83804800 0.38657947 0.00059074 0.38657900
2734.79898000 0.38664356 0.00059013 0.38664400
2734.75991200 0.38666953 0.00059002 0.38667000
2734.72084400 0.38652956 0.00059043 0.38653000
2734.68177700 0.34395495 0.00056287 0.34395500
2734.64271100 0.38586740 0.00059050 0.38586700
2734.60364500 0.38626315 0.00059282 0.38626300
2734.56458000 0.38622398 0.00059185 0.38622400
2734.52551500 0.38627251 0.00059646 0.38627300
2734.48645100 0.38622974 0.00059879 0.38623000
2734.44738800 0.38623135 0.00060701 0.38623100
2734.40832500 0.38618830 0.00060028 0.38618800
2734.36926200 0.38617871 0.00059209 0.38617900
2734.33020100 0.38614784 0.00059098 0.38614800
2734.29113900 0.38578344 0.00058998 0.38578300
2734.25207800 0.38613734 0.00058977 0.38613700
2734.21301800 0.38612360 0.00058947 0.38612400
2734.17395900 0.38611103 0.00058952 0.38611100
2734.13490000 0.38596532 0.00058936 0.38596500
2734.09584100 0.38619984 0.00058992 0.38620000
2734.05678300 0.38616991 0.00058964 0.38617000
2734.01772600 0.38304481 0.00058801 0.38304500
2733.97866900 0.34965149 0.00056840 0.34965100
2733.93961300 0.38364800 0.00059443 0.38364800
2733.90055700 0.38416514 0.00059685 0.38416500
2733.86150200 0.38416502 0.00059774 0.38416500
2733.82244700 0.38335475 0.00059759 0.38335500
2733.78339300 0.38486348 0.00060901 0.38486300
2733.74434000 0.38500996 0.00060092 0.38501000
2733.70528700 0.38150668 0.00059436 0.38150700
2733.66623400 0.38181735 0.00059530 0.38181700
2733.62718200 0.38384662 0.00059160 0.38384700
2733.58813100 0.38382879 0.00059373 0.38382900
2733.54908100 0.38261726 0.00059064 0.38261700
2733.51003000 0.38067931 0.00058698 0.38067900
2733.47098100 0.37450943 0.00058475 0.37450900
2733.43193200 0.35559950 0.00057044 0.35560000
2733.39288300 0.33745143 0.00055828 0.33745100
2733.35383500 0.35550413 0.00057069 0.35550400
2733.31478800 0.34017861 0.00056030 0.34017900
2733.27574100 0.37941882 0.00058608 0.37941900
2733.23669500 0.38067055 0.00058713 0.38067100
2733.19764900 0.38333144 0.00059139 0.38333100
2733.15860400 0.38481062 0.00059945 0.38481100
2733.11956000 0.38522230 0.00059506 0.38522200
2733.08051600 0.38525598 0.00059403 0.38525600
2733.04147200 0.38541104 0.00060722 0.38541100
2733.00242900 0.38557162 0.00060352 0.38557200
2732.96338700 0.38576254 0.00059697 0.38576300
2732.92434500 0.38575730 0.00059206 0.38575700
2732.88530400 0.38580208 0.00059077 0.38580200
2732.84626300 0.38531000 0.00059067 0.38531000
2732.80722300 0.38472865 0.00059107 0.38472900
2732.76818400 0.38507204 0.00059406 0.38507200
2732.72914500 0.38578285 0.00061129 0.38578300
2732.69010600 0.38572269 0.00061530 0.38572300
2732.65106800 0.35444286 0.00057606 0.35444300
2732.61203100 0.38527154 0.00059420 0.38527200
2732.57299400 0.38542185 0.00059582 0.38542200
2732.53395800 0.38542246 0.00060322 0.38542200
2732.49492200 0.38487810 0.00061722 0.38487800
2732.45588700 0.38527487 0.00060790 0.38527500
2732.41685300 0.38582957 0.00059776 0.38583000
2732.37781900 0.38590948 0.00059390 0.38590900
2732.33878500 0.38484364 0.00059089 0.38484400
2732.29975300 0.37901971 0.00058623 0.37902000
2732.26072000 0.37800693 0.00058662 0.37800700
2732.22168900 0.38168820 0.00058731 0.38168800
2732.18265700 0.38253136 0.00058736 0.38253100
2732.14362700 0.38503302 0.00058888 0.38503300
2732.10459700 0.38552268 0.00058911 0.38552300
2732.06556700 0.38554054 0.00058925 0.38554100
2732.02653800 0.38405831 0.00058807 0.38405800
2731.98751000 0.35563190 0.00057028 0.35563200
2731.94848200 0.38376559 0.00058811 0.38376600
2731.90945500 0.38525845 0.00058909 0.38525800
2731.87042800 0.38538583 0.00058944 0.38538600
2731.83140200 0.38577914 0.00059231 0.38577900
2731.79237600 0.38596323 0.00059315 0.38596300
2731.75335100 0.38592924 0.00059148 0.38592900
2731.71432700 0.38572143 0.00058965 0.38572100
2731.67530300 0.38453269 0.00058889 0.38453300
2731.63627900 0.38343346 0.00058817 0.38343300
2731.59725700 0.38425678 0.00058888 0.38425700
2731.55823400 0.38557472 0.00059078 0.38557500
2731.51921300 0.38582364 0.00059178 0.38582400
2731.48019100 0.38568255 0.00059882 0.38568300
2731.44117100 0.38553655 0.00059660 0.38553700
2731.40215100 0.38481997 0.00059134 0.38482000
2731.36313100 0.38393668 0.00059002 0.38393700
2731.32411200 0.35952531 0.00057487 0.35952500
2731.28509400 0.38395796 0.00059167 0.38395800
2731.24607600 0.38524656 0.00059402 0.38524700
2731.20705900 0.38538748 0.00059348 0.38538700
2731.16804200 0.38534852 0.00059478 0.38534900
2731.12902600 0.38526375 0.00059715 0.38526400
2731.09001100 0.36293906 0.00058677 0.36293900
2731.05099600 0.38438935 0.00060381 0.38438900
2731.01198100 0.38564358 0.00061536 0.38564400
2730.97296700 0.38572699 0.00063954 0.38572700
2730.93395400 0.38576251 0.00067103 0.38576300
2730.89494100 0.38575920 0.00065521 0.38575900
2730.85592900 0.38564260 0.00062315 0.38564300
2730.81691700 0.38554184 0.00060712 0.38554200
2730.77790600 0.38507069 0.00059946 0.38507100
2730.73889600 0.38340567 0.00059473 0.38340600
2730.69988600 0.38312007 0.00059302 0.38312000
2730.66087600 0.36423851 0.00058123 0.36423900
2730.62186700 0.38523869 0.00059847 0.38523900
2730.58285900 0.38556555 0.00059311 0.38556600
2730.54385100 0.38485615 0.00059099 0.38485600
2730.50484400 0.38117487 0.00058899 0.38117500
2730.46583700 0.38217259 0.00058894 0.38217300
2730.42683100 0.38538041 0.00059049 0.38538000
2730.38782600 0.38549200 0.00059060 0.38549200
2730.34882100 0.38457275 0.00059071 0.38457300
2730.30981600 0.38531903 0.00059423 0.38531900
2730.27081200 0.38538933 0.00059594 0.38538900
2730.23180900 0.38501793 0.00059128 0.38501800
2730.19280600 0.38418186 0.00059152 0.38418200
2730.15380400 0.38242865 0.00059024 0.38242900
2730.11480200 0.38045612 0.00059358 0.38045600
2730.07580100 0.37706454 0.00058933 0.37706500
2730.03680100 0.38184439 0.00059125 0.38184400
2729.99780100 0.36664034 0.00058318 0.36664000
