2730.85592900 0.00189917
2730.89494100 0.00268492
2730.93395400 0.00288165
2730.97296700 0.00218440
2731.01198100 0.00148707
2731.05099600 0.00103117
2731.09001100 0.00070294
2731.12902600 0.00045884
2731.16804200 0.00036546
2731.20705900 0.00032139
2731.24607600 0.00027717
2731.28509400 0.00023436
2731.32411200 0.00018023
2731.36313100 0.00016166
2731.40215100 0.00017634
2731.44117100 0.00019099
2731.48019100 0.00018490
2731.51921300 0.00014769
2731.55823400 0.00011033
2731.59725700 0.00009035
2731.63627900 0.00008239
2731.67530300 0.00007484
2731.71432700 0.00008254
2731.75335100 0.00009393
2731.79237600 0.00010529
2731.83140200 0.00009130
2731.87042800 0.00007721
2731.90945500 0.00006551
2731.94848200 0.00006298
2731.98751000 0.00005626
2732.02653800 0.00006030
2732.06556700 0.00006284
2732.10459700 0.00006514
2732.14362700 0.00007086
2732.18265700 0.00007849
2732.22168900 0.00008640
2732.26072000 0.00012005
2732.29975300 0.00016171
2732.33878500 0.00020615
2732.37781900 0.00048765
2732.41685300 0.00076903
2732.45588700 0.00096622
2732.49492200 0.00082735
2732.53395800 0.00069045
2732.57299400 0.00056390
2732.61203100 0.00045464
2732.65106800 0.00031795
2732.69010600 0.00027296
2732.72914500 0.00022428
2732.76818400 0.00017522
2732.80722300 0.00014838
2732.84626300 0.00012745
2732.88530400 0.00010643
2732.92434500 0.00015159
2732.96338700 0.00019692
2733.00242900 0.00022771
2733.04147200 0.00019997
2733.08051600 0.00017226
2733.11956000 0.00014703
2733.15860400 0.00012535
2733.19764900 0.00010342
2733.23669500 0.00008646
2733.27574100 0.00007339
2733.31478800 0.00005433
2733.35383500 0.00005227
2733.39288300 0.00004714
2733.43193200 0.00004706
2733.47098100 0.00006165
2733.51003000 0.00007499
2733.54908100 0.00008965
2733.58813100 0.00011199
2733.62718200 0.00013405
2733.66623400 0.00016041
2733.70528700 0.00019505
2733.74434000 0.00023194
2733.78339300 0.00023309
2733.82244700 0.00021074
2733.86150200 0.00018971
2733.90055700 0.00015587
2733.93961300 0.00011874
2733.97866900 0.00007457
2734.01772600 0.00006761
2734.05678300 0.00005401
2734.09584100 0.00004261
2734.13490000 0.00004229
2734.17395900 0.00004202
2734.21301800 0.00004352
2734.25207800 0.00004770
2734.29113900 0.00005184
2734.33020100 0.00008459
2734.36926200 0.00013647
2734.40832500 0.00018834
2734.44738800 0.00017607
2734.48645100 0.00014755
2734.52551500 0.00011905
2734.56458000 0.00010101
2734.60364500 0.00008300
2734.64271100 0.00006708
2734.68177700 0.00005343
2734.72084400 0.00005289
2734.75991200 0.00005539
2734.79898000 0.00007241
2734.83804800 0.00008942
2734.87711700 0.00009941
2734.91618700 0.00010484
2734.95525700 0.00011020
2734.99432800 0.00010580
2735.03339900 0.00009872
2735.07247100 0.00009190
2735.11154400 0.00008752
2735.15061700 0.00008306
2735.18969000 0.00008085
2735.22876500 0.00008784
2735.26783900 0.00009486
2735.30691400 0.00011762
2735.34599000 0.00014441
2735.38506700 0.00021075
2735.42414400 0.00021453
2735.46322100 0.00018937
2735.50229900 0.00016417
2735.54137800 0.00020233
2735.58045700 0.00025626
2735.61953700 0.00031094
2735.65861700 0.00032296
2735.69769800 0.00033450
2735.73677900 0.00033242
2735.77586100 0.00027523
2735.81494400 0.00021837
2735.85402700 0.00019985
2735.89311000 0.00024216
2735.93219400 0.00028340
2735.97127900 0.00048577
2736.01036500 0.00073358
2736.04945000 0.00104865
2736.08853700 0.00106398
2736.12762400 0.00093208
2736.16671100 0.00080015
2736.20579900 0.00058860
2736.24488800 0.00037665
2736.28397700 0.00019805
2736.32306700 0.00016711
2736.36215700 0.00013374
2736.40124800 0.00011258
2736.44034000 0.00011025
2736.47943200 0.00010792
2736.51852400 0.00011521
2736.55761700 0.00012891
2736.59671100 0.00014286
2736.63580500 0.00015500
