# ------------------------------------------------------------------------
# NASA-GSFC Planetary Spectrum Generator (PSG, Villanueva et al. 2018, 2022)
# Atmospheric transmittance spectrum synthesized with PUMAS
# Synthesized on Tue May 26 06:38:48 2026
# Radiative transfer took 1.438 seconds
# Spectral unit: Wavelength[nm]
# ------------------------------------------------------------------------
# Wave/freq Total H2O CO2 O3 N2O CO CH4 O2 N2  Rayleigh CIA
2.470032307e+03 9.63838e-01 9.74434e-01 9.99996e-01 9.99997e-01 9.99972e-01 1.00000e+00 9.97655e-01 1.00000e+00 1.00000e+00 9.99868e-01 9.91618e-01
2.470040540e+03 9.62951e-01 9.74383e-01 9.99996e-01 9.99993e-01 9.99971e-01 1.00000e+00 9.96794e-01 1.00000e+00 1.00000e+00 9.99868e-01 9.91616e-01
2.470048773e+03 9.64299e-01 9.75205e-01 9.99997e-01 9.99978e-01 9.99970e-01 1.00000e+00 9.97366e-01 1.00000e+00 1.00000e+00 9.99868e-01 9.91614e-01
2.470057007e+03 9.64907e-01 9.76536e-01 9.99997e-01 9.99712e-01 9.99967e-01 1.00000e+00 9.96905e-01 1.00000e+00 1.00000e+00 9.99868e-01 9.91612e-01
2.470065240e+03 9.64203e-01 9.77641e-01 9.99998e-01 9.99893e-01 9.99962e-01 1.00000e+00 9.94877e-01 1.00000e+00 1.00000e+00 9.99868e-01 9.91610e-01
2.470073474e+03 9.64102e-01 9.78352e-01 9.99998e-01 9.99700e-01 9.99955e-01 1.00000e+00 9.94252e-01 1.00000e+00 1.00000e+00 9.99868e-01 9.91608e-01
2.470081708e+03 9.64492e-01 9.78736e-01 9.99998e-01 9.99930e-01 9.99943e-01 1.00000e+00 9.94048e-01 1.00000e+00 1.00000e+00 9.99868e-01 9.91606e-01
2.470089941e+03 9.66771e-01 9.78874e-01 9.99998e-01 9.99988e-01 9.99924e-01 1.00000e+00 9.96219e-01 1.00000e+00 1.00000e+00 9.99868e-01 9.91604e-01
2.470098175e+03 9.67962e-01 9.78812e-01 9.99999e-01 9.99989e-01 9.99894e-01 1.00000e+00 9.97541e-01 1.00000e+00 1.00000e+00 9.99868e-01 9.91602e-01
2.470106408e+03 9.67967e-01 9.78553e-01 9.99999e-01 9.99923e-01 9.99841e-01 1.00000e+00 9.97930e-01 1.00000e+00 1.00000e+00 9.99868e-01 9.91600e-01
2.470114642e+03 9.66714e-01 9.78049e-01 9.99999e-01 9.99756e-01 9.99744e-01 1.00000e+00 9.97418e-01 1.00000e+00 1.00000e+00 9.99868e-01 9.91598e-01
2.470122876e+03 9.65842e-01 9.77147e-01 9.99999e-01 9.99943e-01 9.99532e-01 1.00000e+00 9.97465e-01 1.00000e+00 1.00000e+00 9.99868e-01 9.91596e-01
2.470131110e+03 9.64850e-01 9.75463e-01 9.99999e-01 9.99992e-01 9.99265e-01 1.00000e+00 9.98380e-01 1.00000e+00 1.00000e+00 9.99868e-01 9.91594e-01
2.470139343e+03 9.62273e-01 9.72082e-01 9.99999e-01 9.99995e-01 9.99582e-01 1.00000e+00 9.98859e-01 1.00000e+00 1.00000e+00 9.99868e-01 9.91592e-01
2.470147577e+03 9.56912e-01 9.66275e-01 9.99999e-01 9.99995e-01 9.99756e-01 1.00000e+00 9.99091e-01 1.00000e+00 1.00000e+00 9.99868e-01 9.91590e-01
2.470155811e+03 9.54178e-01 9.63386e-01 9.99999e-01 9.99992e-01 9.99845e-01 1.00000e+00 9.99141e-01 1.00000e+00 1.00000e+00 9.99868e-01 9.91588e-01
2.470164045e+03 9.58098e-01 9.67469e-01 9.99999e-01 9.99913e-01 9.99896e-01 1.00000e+00 9.99042e-01 1.00000e+00 1.00000e+00 9.99868e-01 9.91586e-01
2.470172279e+03 9.61878e-01 9.71329e-01 9.99999e-01 9.99887e-01 9.99926e-01 1.00000e+00 9.98995e-01 1.00000e+00 1.00000e+00 9.99868e-01 9.91584e-01
2.470180513e+03 9.63388e-01 9.72749e-01 9.99999e-01 9.99868e-01 9.99945e-01 1.00000e+00 9.99105e-01 1.00000e+00 1.00000e+00 9.99868e-01 9.91582e-01
2.470188747e+03 9.63663e-01 9.72692e-01 9.99999e-01 9.99960e-01 9.99958e-01 1.00000e+00 9.99347e-01 1.00000e+00 1.00000e+00 9.99868e-01 9.91580e-01
2.470196981e+03 9.62800e-01 9.71678e-01 9.99999e-01 9.99994e-01 9.99966e-01 1.00000e+00 9.99452e-01 1.00000e+00 1.00000e+00 9.99868e-01 9.91578e-01
2.470205215e+03 9.60885e-01 9.69788e-01 9.99999e-01 9.99996e-01 9.99972e-01 1.00000e+00 9.99402e-01 1.00000e+00 1.00000e+00 9.99868e-01 9.91576e-01
2.470213449e+03 9.57907e-01 9.66870e-01 9.99998e-01 9.99983e-01 9.99977e-01 1.00000e+00 9.99323e-01 1.00000e+00 1.00000e+00 9.99868e-01 9.91574e-01
2.470221683e+03 9.53827e-01 9.62661e-01 9.99998e-01 9.99993e-01 9.99980e-01 1.00000e+00 9.99406e-01 1.00000e+00 1.00000e+00 9.99868e-01 9.91572e-01
2.470229917e+03 9.48335e-01 9.57062e-01 9.99998e-01 9.99995e-01 9.99983e-01 1.00000e+00 9.99462e-01 1.00000e+00 1.00000e+00 9.99868e-01 9.91570e-01
2.470238151e+03 9.42137e-01 9.50901e-01 9.99997e-01 9.99978e-01 9.99985e-01 1.00000e+00 9.99380e-01 1.00000e+00 1.00000e+00 9.99868e-01 9.91568e-01
2.470246385e+03 9.37996e-01 9.47008e-01 9.99996e-01 9.99837e-01 9.99987e-01 1.00000e+00 9.99221e-01 1.00000e+00 1.00000e+00 9.99868e-01 9.91566e-01
2.470254619e+03 9.40047e-01 9.48802e-01 9.99994e-01 9.99968e-01 9.99988e-01 1.00000e+00 9.99384e-01 1.00000e+00 1.00000e+00 9.99868e-01 9.91564e-01
2.470262853e+03 9.45492e-01 9.54245e-01 9.99991e-01 9.99868e-01 9.99989e-01 1.00000e+00 9.99544e-01 1.00000e+00 1.00000e+00 9.99868e-01 9.91562e-01
2.470271087e+03 9.51267e-01 9.59903e-01 9.99987e-01 9.99990e-01 9.99990e-01 1.00000e+00 9.99604e-01 1.00000e+00 1.00000e+00 9.99868e-01 9.91560e-01
2.470279322e+03 9.55657e-01 9.64341e-01 9.99990e-01 9.99997e-01 9.99990e-01 1.00000e+00 9.99588e-01 1.00000e+00 1.00000e+00 9.99868e-01 9.91558e-01
2.470287556e+03 9.58672e-01 9.67476e-01 9.99993e-01 9.99998e-01 9.99991e-01 1.00000e+00 9.99489e-01 1.00000e+00 1.00000e+00 9.99868e-01 9.91556e-01
2.470295790e+03 9.60534e-01 9.69598e-01 9.99996e-01 9.99998e-01 9.99991e-01 1.00000e+00 9.99239e-01 1.00000e+00 1.00000e+00 9.99868e-01 9.91554e-01
2.470304025e+03 9.61276e-01 9.70961e-01 9.99997e-01 9.99998e-01 9.99990e-01 1.00000e+00 9.98607e-01 1.00000e+00 1.00000e+00 9.99868e-01 9.91552e-01
2.470312259e+03 9.61773e-01 9.71753e-01 9.99997e-01 9.99998e-01 9.99989e-01 1.00000e+00 9.98312e-01 1.00000e+00 1.00000e+00 9.99868e-01 9.91550e-01
2.470320493e+03 9.62689e-01 9.72088e-01 9.99998e-01 9.99997e-01 9.99988e-01 1.00000e+00 9.98923e-01 1.00000e+00 1.00000e+00 9.99868e-01 9.91548e-01
2.470328728e+03 9.62854e-01 9.72009e-01 9.99998e-01 9.99994e-01 9.99986e-01 1.00000e+00 9.99182e-01 1.00000e+00 1.00000e+00 9.99868e-01 9.91546e-01
2.470336962e+03 9.62202e-01 9.71478e-01 9.99998e-01 9.99945e-01 9.99986e-01 1.00000e+00 9.99101e-01 1.00000e+00 1.00000e+00 9.99868e-01 9.91544e-01
2.470345197e+03 9.60690e-01 9.70346e-01 9.99998e-01 9.99832e-01 9.99989e-01 1.00000e+00 9.98808e-01 1.00000e+00 1.00000e+00 9.99868e-01 9.91542e-01
2.470353431e+03 9.58939e-01 9.68235e-01 9.99998e-01 9.99884e-01 9.99991e-01 1.00000e+00 9.99109e-01 1.00000e+00 1.00000e+00 9.99868e-01 9.91540e-01
2.470361666e+03 9.55198e-01 9.64213e-01 9.99998e-01 9.99992e-01 9.99992e-01 1.00000e+00 9.99255e-01 1.00000e+00 1.00000e+00 9.99868e-01 9.91538e-01
2.470369900e+03 9.46543e-01 9.55553e-01 9.99998e-01 9.99997e-01 9.99993e-01 1.00000e+00 9.99170e-01 1.00000e+00 1.00000e+00 9.99868e-01 9.91536e-01
2.470378135e+03 9.23113e-01 9.32030e-01 9.99998e-01 9.99998e-01 9.99994e-01 1.00000e+00 9.99032e-01 1.00000e+00 1.00000e+00 9.99868e-01 9.91534e-01
2.470386369e+03 8.45852e-01 8.53937e-01 9.99998e-01 9.99999e-01 9.99994e-01 1.00000e+00 9.99133e-01 1.00000e+00 1.00000e+00 9.99868e-01 9.91532e-01
2.470394604e+03 7.58218e-01 7.65611e-01 9.99997e-01 9.99999e-01 9.99994e-01 1.00000e+00 9.98946e-01 1.00000e+00 1.00000e+00 9.99868e-01 9.91530e-01
2.470402839e+03 8.50639e-01 8.58794e-01 9.99997e-01 9.99999e-01 9.99994e-01 1.00000e+00 9.99104e-01 1.00000e+00 1.00000e+00 9.99868e-01 9.91528e-01
2.470411073e+03 9.24054e-01 9.32599e-01 9.99997e-01 9.99999e-01 9.99994e-01 1.00000e+00 9.99448e-01 1.00000e+00 1.00000e+00 9.99868e-01 9.91526e-01
2.470419308e+03 9.47046e-01 9.55645e-01 9.99996e-01 9.99999e-01 9.99994e-01 1.00000e+00 9.99617e-01 1.00000e+00 1.00000e+00 9.99868e-01 9.91524e-01
2.470427543e+03 9.55628e-01 9.64214e-01 9.99995e-01 9.99998e-01 9.99994e-01 1.00000e+00 9.99715e-01 1.00000e+00 1.00000e+00 9.99868e-01 9.91522e-01
2.470435777e+03 9.59612e-01 9.68190e-01 9.99993e-01 9.99998e-01 9.99994e-01 1.00000e+00 9.99764e-01 1.00000e+00 1.00000e+00 9.99868e-01 9.91520e-01
2.470444012e+03 9.61722e-01 9.70306e-01 9.99991e-01 9.99995e-01 9.99994e-01 1.00000e+00 9.99784e-01 1.00000e+00 1.00000e+00 9.99868e-01 9.91518e-01
2.470452247e+03 9.62909e-01 9.71529e-01 9.99987e-01 9.99979e-01 9.99994e-01 1.00000e+00 9.99781e-01 1.00000e+00 1.00000e+00 9.99868e-01 9.91516e-01
2.470460482e+03 9.63383e-01 9.72269e-01 9.99982e-01 9.99752e-01 9.99993e-01 1.00000e+00 9.99748e-01 1.00000e+00 1.00000e+00 9.99868e-01 9.91514e-01
2.470468717e+03 9.63940e-01 9.72723e-01 9.99972e-01 9.99952e-01 9.99992e-01 1.00000e+00 9.99670e-01 1.00000e+00 1.00000e+00 9.99868e-01 9.91512e-01
2.470476952e+03 9.64156e-01 9.72998e-01 9.99959e-01 9.99994e-01 9.99991e-01 1.00000e+00 9.99586e-01 1.00000e+00 1.00000e+00 9.99868e-01 9.91510e-01
2.470485187e+03 9.64063e-01 9.73153e-01 9.99953e-01 9.99997e-01 9.99989e-01 1.00000e+00 9.99337e-01 1.00000e+00 1.00000e+00 9.99868e-01 9.91508e-01
2.470493421e+03 9.63861e-01 9.73224e-01 9.99963e-01 9.99998e-01 9.99988e-01 1.00000e+00 9.99047e-01 1.00000e+00 1.00000e+00 9.99868e-01 9.91506e-01
2.470501656e+03 9.64236e-01 9.73235e-01 9.99975e-01 9.99999e-01 9.99988e-01 1.00000e+00 9.99414e-01 1.00000e+00 1.00000e+00 9.99868e-01 9.91504e-01
2.470509891e+03 9.64424e-01 9.73201e-01 9.99983e-01 9.99999e-01 9.99988e-01 1.00000e+00 9.99638e-01 1.00000e+00 1.00000e+00 9.99868e-01 9.91502e-01
2.470518127e+03 9.64461e-01 9.73131e-01 9.99988e-01 9.99999e-01 9.99987e-01 1.00000e+00 9.99745e-01 1.00000e+00 1.00000e+00 9.99868e-01 9.91500e-01
2.470526362e+03 9.64415e-01 9.73034e-01 9.99992e-01 9.99999e-01 9.99986e-01 1.00000e+00 9.99797e-01 1.00000e+00 1.00000e+00 9.99868e-01 9.91498e-01
2.470534597e+03 9.64318e-01 9.72914e-01 9.99994e-01 9.99999e-01 9.99986e-01 1.00000e+00 9.99821e-01 1.00000e+00 1.00000e+00 9.99868e-01 9.91496e-01
2.470542832e+03 9.64187e-01 9.72775e-01 9.99995e-01 9.99999e-01 9.99986e-01 1.00000e+00 9.99827e-01 1.00000e+00 1.00000e+00 9.99868e-01 9.91494e-01
2.470551067e+03 9.64024e-01 9.72620e-01 9.99996e-01 9.99999e-01 9.99986e-01 1.00000e+00 9.99818e-01 1.00000e+00 1.00000e+00 9.99868e-01 9.91492e-01
2.470559302e+03 9.63825e-01 9.72451e-01 9.99997e-01 9.99998e-01 9.99985e-01 1.00000e+00 9.99788e-01 1.00000e+00 1.00000e+00 9.99868e-01 9.91490e-01
2.470567537e+03 9.63584e-01 9.72270e-01 9.99997e-01 9.99997e-01 9.99985e-01 1.00000e+00 9.99728e-01 1.00000e+00 1.00000e+00 9.99868e-01 9.91488e-01
2.470575773e+03 9.63337e-01 9.72077e-01 9.99998e-01 9.99991e-01 9.99985e-01 1.00000e+00 9.99678e-01 1.00000e+00 1.00000e+00 9.99868e-01 9.91486e-01
2.470584008e+03 9.62938e-01 9.71876e-01 9.99998e-01 9.99889e-01 9.99984e-01 1.00000e+00 9.99574e-01 1.00000e+00 1.00000e+00 9.99868e-01 9.91484e-01
2.470592243e+03 9.62534e-01 9.71664e-01 9.99998e-01 9.99948e-01 9.99984e-01 1.00000e+00 9.99316e-01 1.00000e+00 1.00000e+00 9.99868e-01 9.91482e-01
2.470600478e+03 9.61957e-01 9.71444e-01 9.99998e-01 9.99877e-01 9.99984e-01 1.00000e+00 9.99017e-01 1.00000e+00 1.00000e+00 9.99868e-01 9.91480e-01
2.470608714e+03 9.62099e-01 9.71215e-01 9.99998e-01 9.99992e-01 9.99985e-01 1.00000e+00 9.99286e-01 1.00000e+00 1.00000e+00 9.99868e-01 9.91478e-01
2.470616949e+03 9.62048e-01 9.70977e-01 9.99998e-01 9.99997e-01 9.99985e-01 1.00000e+00 9.99475e-01 1.00000e+00 1.00000e+00 9.99868e-01 9.91476e-01
2.470625184e+03 9.61833e-01 9.70730e-01 9.99998e-01 9.99998e-01 9.99984e-01 1.00000e+00 9.99507e-01 1.00000e+00 1.00000e+00 9.99868e-01 9.91474e-01
2.470633420e+03 9.61511e-01 9.70473e-01 9.99999e-01 9.99999e-01 9.99982e-01 1.00000e+00 9.99440e-01 1.00000e+00 1.00000e+00 9.99868e-01 9.91472e-01
2.470641655e+03 9.61127e-01 9.70207e-01 9.99999e-01 9.99999e-01 9.99980e-01 1.00000e+00 9.99320e-01 1.00000e+00 1.00000e+00 9.99868e-01 9.91470e-01
2.470649891e+03 9.60911e-01 9.69929e-01 9.99998e-01 9.99999e-01 9.99977e-01 1.00000e+00 9.99385e-01 1.00000e+00 1.00000e+00 9.99868e-01 9.91468e-01
2.470658126e+03 9.60598e-01 9.69640e-01 9.99998e-01 9.99999e-01 9.99973e-01 1.00000e+00 9.99364e-01 1.00000e+00 1.00000e+00 9.99868e-01 9.91466e-01
2.470666362e+03 9.60390e-01 9.69337e-01 9.99998e-01 9.99999e-01 9.99967e-01 1.00000e+00 9.99468e-01 1.00000e+00 1.00000e+00 9.99868e-01 9.91464e-01
2.470674597e+03 9.60108e-01 9.69020e-01 9.99998e-01 9.99999e-01 9.99959e-01 1.00000e+00 9.99511e-01 1.00000e+00 1.00000e+00 9.99868e-01 9.91462e-01
2.470682833e+03 9.59717e-01 9.68694e-01 9.99998e-01 9.99999e-01 9.99947e-01 1.00000e+00 9.99456e-01 1.00000e+00 1.00000e+00 9.99868e-01 9.91460e-01
2.470691069e+03 9.59211e-01 9.68363e-01 9.99997e-01 9.99999e-01 9.99928e-01 1.00000e+00 9.99291e-01 1.00000e+00 1.00000e+00 9.99868e-01 9.91458e-01
2.470699304e+03 9.58521e-01 9.68026e-01 9.99996e-01 9.99999e-01 9.99899e-01 1.00000e+00 9.98953e-01 1.00000e+00 1.00000e+00 9.99868e-01 9.91456e-01
2.470707540e+03 9.57346e-01 9.67667e-01 9.99994e-01 9.99998e-01 9.99850e-01 1.00000e+00 9.98153e-01 1.00000e+00 1.00000e+00 9.99868e-01 9.91453e-01
2.470715776e+03 9.55500e-01 9.67272e-01 9.99990e-01 9.99993e-01 9.99759e-01 1.00000e+00 9.96736e-01 1.00000e+00 1.00000e+00 9.99868e-01 9.91451e-01
2.470724011e+03 9.54764e-01 9.66823e-01 9.99986e-01 9.99903e-01 9.99568e-01 1.00000e+00 9.96717e-01 1.00000e+00 1.00000e+00 9.99868e-01 9.91449e-01
2.470732247e+03 9.55555e-01 9.66298e-01 9.99988e-01 9.99988e-01 9.99268e-01 1.00000e+00 9.98299e-01 1.00000e+00 1.00000e+00 9.99868e-01 9.91447e-01
2.470740483e+03 9.55921e-01 9.65678e-01 9.99992e-01 9.99995e-01 9.99562e-01 1.00000e+00 9.99019e-01 1.00000e+00 1.00000e+00 9.99868e-01 9.91445e-01
2.470748719e+03 9.55723e-01 9.64971e-01 9.99995e-01 9.99980e-01 9.99750e-01 1.00000e+00 9.99370e-01 1.00000e+00 1.00000e+00 9.99868e-01 9.91443e-01
2.470756954e+03 9.55136e-01 9.64213e-01 9.99997e-01 9.99872e-01 9.99844e-01 1.00000e+00 9.99557e-01 1.00000e+00 1.00000e+00 9.99868e-01 9.91441e-01
2.470765190e+03 9.54607e-01 9.63416e-01 9.99997e-01 9.99989e-01 9.99896e-01 1.00000e+00 9.99662e-01 1.00000e+00 1.00000e+00 9.99868e-01 9.91439e-01
2.470773426e+03 9.54021e-01 9.62737e-01 9.99998e-01 9.99997e-01 9.99926e-01 1.00000e+00 9.99715e-01 1.00000e+00 1.00000e+00 9.99868e-01 9.91437e-01
2.470781662e+03 9.53846e-01 9.62505e-01 9.99998e-01 9.99999e-01 9.99946e-01 1.00000e+00 9.99754e-01 1.00000e+00 1.00000e+00 9.99868e-01 9.91435e-01
2.470789898e+03 9.53940e-01 9.62541e-01 9.99998e-01 9.99999e-01 9.99958e-01 1.00000e+00 9.99805e-01 1.00000e+00 1.00000e+00 9.99868e-01 9.91433e-01
2.470798134e+03 9.53948e-01 9.62511e-01 9.99999e-01 9.99999e-01 9.99967e-01 1.00000e+00 9.99837e-01 1.00000e+00 1.00000e+00 9.99868e-01 9.91431e-01
2.470806370e+03 9.53799e-01 9.62343e-01 9.99999e-01 9.99999e-01 9.99973e-01 1.00000e+00 9.99851e-01 1.00000e+00 1.00000e+00 9.99868e-01 9.91429e-01
2.470814606e+03 9.53509e-01 9.62034e-01 9.99999e-01 9.99999e-01 9.99977e-01 1.00000e+00 9.99865e-01 1.00000e+00 1.00000e+00 9.99868e-01 9.91427e-01
2.470822842e+03 9.53078e-01 9.61579e-01 9.99999e-01 9.99999e-01 9.99981e-01 1.00000e+00 9.99885e-01 1.00000e+00 1.00000e+00 9.99868e-01 9.91425e-01
2.470831078e+03 9.52500e-01 9.60980e-01 9.99999e-01 9.99999e-01 9.99984e-01 1.00000e+00 9.99900e-01 1.00000e+00 1.00000e+00 9.99868e-01 9.91423e-01
2.470839314e+03 9.51759e-01 9.60223e-01 9.99999e-01 9.99999e-01 9.99986e-01 1.00000e+00 9.99911e-01 1.00000e+00 1.00000e+00 9.99868e-01 9.91421e-01
2.470847550e+03 9.50813e-01 9.59262e-01 9.99999e-01 9.99999e-01 9.99987e-01 1.00000e+00 9.99918e-01 1.00000e+00 1.00000e+00 9.99868e-01 9.91419e-01
2.470855786e+03 9.49583e-01 9.58018e-01 9.99999e-01 9.99998e-01 9.99988e-01 1.00000e+00 9.99923e-01 1.00000e+00 1.00000e+00 9.99868e-01 9.91417e-01
2.470864023e+03 9.47951e-01 9.56384e-01 9.99999e-01 9.99982e-01 9.99990e-01 1.00000e+00 9.99927e-01 1.00000e+00 1.00000e+00 9.99868e-01 9.91415e-01
2.470872259e+03 9.45851e-01 9.54323e-01 9.99999e-01 9.99921e-01 9.99990e-01 1.00000e+00 9.99928e-01 1.00000e+00 1.00000e+00 9.99868e-01 9.91413e-01
2.470880495e+03 9.43790e-01 9.52174e-01 9.99999e-01 9.99995e-01 9.99991e-01 1.00000e+00 9.99929e-01 1.00000e+00 1.00000e+00 9.99868e-01 9.91411e-01
2.470888731e+03 9.42430e-01 9.50801e-01 9.99999e-01 9.99998e-01 9.99992e-01 1.00000e+00 9.99928e-01 1.00000e+00 1.00000e+00 9.99868e-01 9.91409e-01
2.470896968e+03 9.42159e-01 9.50532e-01 9.99998e-01 9.99999e-01 9.99992e-01 1.00000e+00 9.99926e-01 1.00000e+00 1.00000e+00 9.99868e-01 9.91407e-01
2.470905204e+03 9.42239e-01 9.50620e-01 9.99998e-01 9.99999e-01 9.99992e-01 1.00000e+00 9.99920e-01 1.00000e+00 1.00000e+00 9.99868e-01 9.91405e-01
2.470913440e+03 9.41998e-01 9.50390e-01 9.99998e-01 9.99998e-01 9.99992e-01 1.00000e+00 9.99908e-01 1.00000e+00 1.00000e+00 9.99868e-01 9.91403e-01
2.470921677e+03 9.41136e-01 9.49547e-01 9.99998e-01 9.99996e-01 9.99992e-01 1.00000e+00 9.99885e-01 1.00000e+00 1.00000e+00 9.99868e-01 9.91401e-01
2.470929913e+03 9.39426e-01 9.47913e-01 9.99998e-01 9.99958e-01 9.99991e-01 1.00000e+00 9.99830e-01 1.00000e+00 1.00000e+00 9.99868e-01 9.91399e-01
2.470938150e+03 9.36715e-01 9.45317e-01 9.99997e-01 9.99908e-01 9.99990e-01 1.00000e+00 9.99737e-01 1.00000e+00 1.00000e+00 9.99868e-01 9.91397e-01
2.470946386e+03 9.33135e-01 9.41599e-01 9.99997e-01 9.99994e-01 9.99988e-01 1.00000e+00 9.99766e-01 1.00000e+00 1.00000e+00 9.99868e-01 9.91395e-01
2.470954623e+03 9.28476e-01 9.36863e-01 9.99996e-01 9.99998e-01 9.99988e-01 1.00000e+00 9.99801e-01 1.00000e+00 1.00000e+00 9.99868e-01 9.91393e-01
2.470962859e+03 9.23703e-01 9.32021e-01 9.99995e-01 9.99999e-01 9.99989e-01 1.00000e+00 9.99830e-01 1.00000e+00 1.00000e+00 9.99868e-01 9.91391e-01
2.470971096e+03 9.21295e-01 9.29606e-01 9.99994e-01 9.99999e-01 9.99991e-01 1.00000e+00 9.99816e-01 1.00000e+00 1.00000e+00 9.99868e-01 9.91389e-01
2.470979332e+03 9.23316e-01 9.31658e-01 9.99992e-01 9.99999e-01 9.99992e-01 1.00000e+00 9.99805e-01 1.00000e+00 1.00000e+00 9.99868e-01 9.91387e-01
2.470987569e+03 9.27314e-01 9.35665e-01 9.99990e-01 9.99999e-01 9.99993e-01 1.00000e+00 9.99837e-01 1.00000e+00 1.00000e+00 9.99868e-01 9.91385e-01
2.470995805e+03 9.31152e-01 9.39546e-01 9.99986e-01 9.99999e-01 9.99994e-01 1.00000e+00 9.99834e-01 1.00000e+00 1.00000e+00 9.99868e-01 9.91383e-01
2.471004042e+03 9.34059e-01 9.42529e-01 9.99979e-01 9.99999e-01 9.99994e-01 1.00000e+00 9.99790e-01 1.00000e+00 1.00000e+00 9.99868e-01 9.91381e-01
2.471012279e+03 9.35959e-01 9.44582e-01 9.99967e-01 9.99999e-01 9.99994e-01 1.00000e+00 9.99659e-01 1.00000e+00 1.00000e+00 9.99868e-01 9.91379e-01
2.471020515e+03 9.37164e-01 9.45896e-01 9.99954e-01 9.99995e-01 9.99995e-01 1.00000e+00 9.99574e-01 1.00000e+00 1.00000e+00 9.99868e-01 9.91377e-01
2.471028752e+03 9.37851e-01 9.46666e-01 9.99953e-01 9.99927e-01 9.99995e-01 1.00000e+00 9.99564e-01 1.00000e+00 1.00000e+00 9.99868e-01 9.91375e-01
2.471036989e+03 9.38403e-01 9.47040e-01 9.99965e-01 9.99990e-01 9.99995e-01 1.00000e+00 9.99685e-01 1.00000e+00 1.00000e+00 9.99868e-01 9.91373e-01
2.471045226e+03 9.38596e-01 9.47115e-01 9.99977e-01 9.99998e-01 9.99995e-01 1.00000e+00 9.99793e-01 1.00000e+00 1.00000e+00 9.99868e-01 9.91371e-01
2.471053463e+03 9.38474e-01 9.46942e-01 9.99984e-01 9.99999e-01 9.99995e-01 1.00000e+00 9.99840e-01 1.00000e+00 1.00000e+00 9.99868e-01 9.91369e-01
2.471061699e+03 9.38090e-01 9.46530e-01 9.99989e-01 9.99999e-01 9.99994e-01 1.00000e+00 9.99864e-01 1.00000e+00 1.00000e+00 9.99868e-01 9.91367e-01
2.471069936e+03 9.37403e-01 9.45820e-01 9.99992e-01 9.99999e-01 9.99994e-01 1.00000e+00 9.99880e-01 1.00000e+00 1.00000e+00 9.99868e-01 9.91365e-01
2.471078173e+03 9.36232e-01 9.44632e-01 9.99994e-01 9.99999e-01 9.99993e-01 1.00000e+00 9.99889e-01 1.00000e+00 1.00000e+00 9.99868e-01 9.91363e-01
2.471086410e+03 9.34335e-01 9.42718e-01 9.99995e-01 9.99999e-01 9.99992e-01 1.00000e+00 9.99890e-01 1.00000e+00 1.00000e+00 9.99868e-01 9.91361e-01
2.471094647e+03 9.32587e-01 9.40962e-01 9.99996e-01 9.99999e-01 9.99991e-01 1.00000e+00 9.99884e-01 1.00000e+00 1.00000e+00 9.99868e-01 9.91359e-01
2.471102884e+03 9.32907e-01 9.41299e-01 9.99996e-01 9.99999e-01 9.99989e-01 1.00000e+00 9.99873e-01 1.00000e+00 1.00000e+00 9.99868e-01 9.91357e-01
2.471111121e+03 9.33926e-01 9.42330e-01 9.99997e-01 9.99998e-01 9.99988e-01 1.00000e+00 9.99873e-01 1.00000e+00 1.00000e+00 9.99868e-01 9.91355e-01
2.471119358e+03 9.34269e-01 9.42682e-01 9.99997e-01 9.99996e-01 9.99988e-01 1.00000e+00 9.99870e-01 1.00000e+00 1.00000e+00 9.99868e-01 9.91353e-01
2.471127595e+03 9.34070e-01 9.42508e-01 9.99997e-01 9.99983e-01 9.99988e-01 1.00000e+00 9.99858e-01 1.00000e+00 1.00000e+00 9.99868e-01 9.91351e-01
2.471135832e+03 9.33455e-01 9.42048e-01 9.99997e-01 9.99839e-01 9.99987e-01 1.00000e+00 9.99836e-01 1.00000e+00 1.00000e+00 9.99868e-01 9.91349e-01
2.471144069e+03 9.32927e-01 9.41432e-01 9.99996e-01 9.99966e-01 9.99986e-01 1.00000e+00 9.99800e-01 1.00000e+00 1.00000e+00 9.99868e-01 9.91347e-01
2.471152306e+03 9.32250e-01 9.40780e-01 9.99995e-01 9.99996e-01 9.99986e-01 1.00000e+00 9.99740e-01 1.00000e+00 1.00000e+00 9.99868e-01 9.91345e-01
2.471160544e+03 9.31492e-01 9.40113e-01 9.99993e-01 9.99998e-01 9.99987e-01 1.00000e+00 9.99637e-01 1.00000e+00 1.00000e+00 9.99868e-01 9.91343e-01
2.471168781e+03 9.30642e-01 9.39379e-01 9.99989e-01 9.99998e-01 9.99988e-01 1.00000e+00 9.99510e-01 1.00000e+00 1.00000e+00 9.99868e-01 9.91341e-01
2.471177018e+03 9.29628e-01 9.38570e-01 9.99983e-01 9.99997e-01 9.99989e-01 1.00000e+00 9.99289e-01 1.00000e+00 1.00000e+00 9.99868e-01 9.91339e-01
2.471185255e+03 9.28251e-01 9.37692e-01 9.99985e-01 9.99957e-01 9.99989e-01 1.00000e+00 9.98782e-01 1.00000e+00 1.00000e+00 9.99868e-01 9.91337e-01
2.471193493e+03 9.26111e-01 9.36744e-01 9.99991e-01 9.99968e-01 9.99990e-01 1.00000e+00 9.97473e-01 1.00000e+00 1.00000e+00 9.99868e-01 9.91335e-01
